year,state,state_po,state_fips,state_cen,state_ic,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified,State,electoral_votes,partija_numeric,gimimo_metai,amžius,laimetojas,Populiacija_viso,Baltaodžiai,Juodaodžiai,Indėnai_Arba_Aliaskos_vietiniai,Azijiečiai,Havajiečiai,Dvi_arba_daugiau_rasiu,Ne_ispanakalbiai,Ispanakalbiai,Populiacija_viso_2,Populiacija_0_4,Populiacija_5_17,Populiacija_18_24,Populiacija_25_44,Populiacija_45_64,Populiacija_65_plus,Populiacija_under_18,Populiacija_18_54,Populiacija_55_plus,Vyru_populiacija,Moteru_populiacija,Gimimai,Mirtys,Išorinė_migracija,Vidinė_migracija,Pokytis,Bendras darbingumas,Darbas su darbo sutartimi,Kasyba,Statyba,Gamyba,Valstijos lygio valdžia,Vietinė valdžia
1988,VERMONT,VT,50,13,6,"LAROUCHE, LYNDON, JR.",INDEPENDENT,False,275,243328,20210113,,OTHER,VERMONT,3,2,1922.0,66.0,False,6746378.0,5155603.0,1342174.0,18686.0,229915.0,0.0,0.0,6505685.0,240693.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,,,,,,187476.0,136751.0,0.0,16510.0,9915.0,2313.0,9004.0
1988,VERMONT,VT,50,13,6,"FULANI, LENORA",NEW ALLIANCE,False,205,243328,20210113,,OTHER,VERMONT,3,2,1950.0,38.0,False,6746378.0,5155603.0,1342174.0,18686.0,229915.0,0.0,0.0,6505685.0,240693.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,,,,,,187476.0,136751.0,0.0,16510.0,9915.0,2313.0,9004.0
1988,VERMONT,VT,50,13,6,"DUKE, DAVID",POPULIST,False,189,243328,20210113,,OTHER,VERMONT,3,2,,,False,6746378.0,5155603.0,1342174.0,18686.0,229915.0,0.0,0.0,6505685.0,240693.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,,,,,,187476.0,136751.0,0.0,16510.0,9915.0,2313.0,9004.0
1988,VERMONT,VT,50,13,6,"HERBERG G., LEWIN",PEACE & FREEDOM,False,164,243328,20210113,,OTHER,VERMONT,3,2,,,False,7105817.0,5291975.0,1416671.0,23233.0,271565.0,4654.0,97719.0,6771549.0,334268.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,,,,,,187476.0,136751.0,0.0,16510.0,9915.0,2313.0,9004.0
1988,VERMONT,VT,50,13,6,"KENOYER, WILLA",LIBERTY UNION PARTY,False,142,243328,20210113,,OTHER,VERMONT,3,2,,,False,7105817.0,5291975.0,1416671.0,23233.0,271565.0,4654.0,97719.0,6771549.0,334268.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,,,,,,187476.0,136751.0,0.0,16510.0,9915.0,2313.0,9004.0
1988,VERMONT,VT,50,13,6,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,113,243328,20210113,,OTHER,VERMONT,3,2,,,False,7105817.0,5291975.0,1416671.0,23233.0,271565.0,4654.0,97719.0,6771549.0,334268.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,,,,,,187476.0,136751.0,0.0,16510.0,9915.0,2313.0,9004.0
1992,VERMONT,VT,50,13,6,"CLINTON, BILL",DEMOCRAT,False,133592,289701,20210113,,DEMOCRAT,VERMONT,3,0,,,True,7105817.0,5291975.0,1416671.0,23233.0,271565.0,4654.0,97719.0,6771549.0,334268.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1992,VERMONT,VT,50,13,6,"BUSH, GEORGE H.W.",REPUBLICAN,False,88122,289701,20210113,,REPUBLICAN,VERMONT,3,1,1924.0,68.0,False,7105817.0,5291975.0,1416671.0,23233.0,271565.0,4654.0,97719.0,6771549.0,334268.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1992,VERMONT,VT,50,13,6,"PEROT, ROSS",INDEPENDENT,False,65991,289701,20210113,,OTHER,VERMONT,3,2,1930.0,62.0,False,7105817.0,5291975.0,1416671.0,23233.0,271565.0,4654.0,97719.0,6771549.0,334268.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1992,VERMONT,VT,50,13,6,"MARROU, ANDRE",LIBERTARIAN,False,501,289701,20210113,,LIBERTARIAN,VERMONT,3,3,1938.0,54.0,False,7105817.0,5291975.0,1416671.0,23233.0,271565.0,4654.0,97719.0,6771549.0,334268.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1992,VERMONT,VT,50,13,6,,,True,488,289701,20210113,,OTHER,VERMONT,3,2,,,False,7475575.0,5484790.0,1479563.0,30429.0,342482.0,6035.0,132276.0,7026274.0,449301.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1992,VERMONT,VT,50,13,6,OTHER,LIBERTY UNION PARTY,False,329,289701,20210113,,OTHER,VERMONT,3,2,,,False,7475575.0,5484790.0,1479563.0,30429.0,342482.0,6035.0,132276.0,7026274.0,449301.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1992,VERMONT,VT,50,13,6,"HAGELIN, JOHN",NATURAL LAW,False,315,289701,20210113,,OTHER,VERMONT,3,2,1954.0,38.0,False,7475575.0,5484790.0,1479563.0,30429.0,342482.0,6035.0,132276.0,7026274.0,449301.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1992,VERMONT,VT,50,13,6,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,124,289701,20210113,,OTHER,VERMONT,3,2,1941.0,51.0,False,7475575.0,5484790.0,1479563.0,30429.0,342482.0,6035.0,132276.0,7026274.0,449301.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1992,VERMONT,VT,50,13,6,"FULANI, LENORA",NEW ALLIANCE,False,100,289701,20210113,,OTHER,VERMONT,3,2,1950.0,42.0,False,7475575.0,5484790.0,1479563.0,30429.0,342482.0,6035.0,132276.0,7026274.0,449301.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1992,VERMONT,VT,50,13,6,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,82,289701,20210113,,OTHER,VERMONT,3,2,,,False,7833496.0,5647186.0,1548267.0,37665.0,416988.0,7564.0,175826.0,7257827.0,575669.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1992,VERMONT,VT,50,13,6,"LAROUCHE, LYNDON, JR.",FREEDOM FOR LAROUCHE,False,57,289701,20210113,,OTHER,VERMONT,3,2,1922.0,70.0,False,7833496.0,5647186.0,1548267.0,37665.0,416988.0,7564.0,175826.0,7257827.0,575669.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,15824.0,9332.0,826.0,-866.0,-520.0,190197.0,138096.0,0.0,17331.0,9994.0,2350.0,9083.0
1996,VERMONT,VT,50,13,6,"CLINTON, BILL",DEMOCRAT,False,137894,258449,20210113,,DEMOCRAT,VERMONT,3,0,,,True,7833496.0,5647186.0,1548267.0,37665.0,416988.0,7564.0,175826.0,7257827.0,575669.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
1996,VERMONT,VT,50,13,6,"DOLE, ROBERT",REPUBLICAN,False,80352,258449,20210113,,REPUBLICAN,VERMONT,3,1,1923.0,73.0,False,7833496.0,5647186.0,1548267.0,37665.0,416988.0,7564.0,175826.0,7257827.0,575669.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
1996,VERMONT,VT,50,13,6,"PEROT, ROSS",REFORM PARTY,False,31024,258449,20210113,,OTHER,VERMONT,3,2,1930.0,66.0,False,7833496.0,5647186.0,1548267.0,37665.0,416988.0,7564.0,175826.0,7257827.0,575669.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
1996,VERMONT,VT,50,13,6,"NADER, RALPH",GREEN,False,5585,258449,20210113,,OTHER,VERMONT,3,2,1934.0,62.0,False,7833496.0,5647186.0,1548267.0,37665.0,416988.0,7564.0,175826.0,7257827.0,575669.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
1996,VERMONT,VT,50,13,6,"BROWNE, HARRY",LIBERTARIAN,False,1183,258449,20210113,,LIBERTARIAN,VERMONT,3,3,1933.0,63.0,False,7833496.0,5647186.0,1548267.0,37665.0,416988.0,7564.0,175826.0,7257827.0,575669.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
1996,VERMONT,VT,50,13,6,,,True,560,258449,20210113,,OTHER,VERMONT,3,2,,,False,8185080.0,5823083.0,1609515.0,42661.0,486769.0,8659.0,214393.0,7500218.0,684862.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
1996,VERMONT,VT,50,13,6,"HAGELIN, JOHN",NATURAL LAW,False,498,258449,20210113,,OTHER,VERMONT,3,2,1954.0,42.0,False,8185080.0,5823083.0,1609515.0,42661.0,486769.0,8659.0,214393.0,7500218.0,684862.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
1996,VERMONT,VT,50,13,6,"PERON, DENNIS",GRASSROOTS,False,480,258449,20210113,,OTHER,VERMONT,3,2,,,False,8185080.0,5823083.0,1609515.0,42661.0,486769.0,8659.0,214393.0,7500218.0,684862.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
1996,VERMONT,VT,50,13,6,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,382,258449,20210113,,OTHER,VERMONT,3,2,1941.0,55.0,False,8185080.0,5823083.0,1609515.0,42661.0,486769.0,8659.0,214393.0,7500218.0,684862.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
1996,VERMONT,VT,50,13,6,"HOLLIS, MARY CAL",LIBERTY UNION PARTY,False,292,258449,20210113,,OTHER,VERMONT,3,2,,,False,8185080.0,5823083.0,1609515.0,42661.0,486769.0,8659.0,214393.0,7500218.0,684862.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
1996,VERMONT,VT,50,13,6,"HARRIS, JAMES",SOCIALIST WORKERS,False,199,258449,20210113,,OTHER,VERMONT,3,2,,,False,8185080.0,5823083.0,1609515.0,42661.0,486769.0,8659.0,214393.0,7500218.0,684862.0,,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,13526.0,9786.0,1036.0,2774.0,-500.0,192416.0,139616.0,679.0,17945.0,9877.0,2500.0,9198.0
2000,VERMONT,VT,50,13,6,"GORE, AL",DEMOCRAT,False,149022,294308,20210113,,DEMOCRAT,VERMONT,3,0,,,True,8410106.0,5893536.0,1662906.0,44764.0,553078.0,9458.0,246364.0,7639518.0,770588.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2000,VERMONT,VT,50,13,6,"BUSH, GEORGE W.",REPUBLICAN,False,119775,294308,20210113,,REPUBLICAN,VERMONT,3,1,,,False,8410106.0,5893536.0,1662906.0,44764.0,553078.0,9458.0,246364.0,7639518.0,770588.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2000,VERMONT,VT,50,13,6,"NADER, RALPH",PROGRESSIVE/GREEN,False,20374,294308,20210113,,OTHER,VERMONT,3,2,1934.0,66.0,False,8410106.0,5893536.0,1662906.0,44764.0,553078.0,9458.0,246364.0,7639518.0,770588.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2000,VERMONT,VT,50,13,6,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,False,2192,294308,20210113,,OTHER,VERMONT,3,2,,,False,8410106.0,5893536.0,1662906.0,44764.0,553078.0,9458.0,246364.0,7639518.0,770588.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2000,VERMONT,VT,50,13,6,"DENNIS """"DENNY"""", LANE",VERMONT GRASSROOTS,False,1044,294308,20210113,,OTHER,VERMONT,3,2,,,False,8410106.0,5893536.0,1662906.0,44764.0,553078.0,9458.0,246364.0,7639518.0,770588.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2000,VERMONT,VT,50,13,6,"BROWNE, HARRY",LIBERTARIAN,False,784,294308,20210113,,LIBERTARIAN,VERMONT,3,3,1933.0,67.0,False,8410106.0,5893536.0,1662906.0,44764.0,553078.0,9458.0,246364.0,7639518.0,770588.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2000,VERMONT,VT,50,13,6,,,True,514,294308,20210113,,OTHER,VERMONT,3,2,,,False,8410106.0,5893536.0,1662906.0,44764.0,553078.0,9458.0,246364.0,7639518.0,770588.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2000,VERMONT,VT,50,13,6,"HAGELIN, JOHN",NATURAL LAW,False,219,294308,20210113,,OTHER,VERMONT,3,2,1954.0,46.0,False,8410106.0,5893536.0,1662906.0,44764.0,553078.0,9458.0,246364.0,7639518.0,770588.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2000,VERMONT,VT,50,13,6,"MCREYNOLDS, DAVID",LIBERTY UNION PARTY,False,161,294308,20210113,,OTHER,VERMONT,3,2,1929.0,71.0,False,8410106.0,5893536.0,1662906.0,44764.0,553078.0,9458.0,246364.0,7639518.0,770588.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2000,VERMONT,VT,50,13,6,"PHILLIPS, HOWARD",CONSTITUTION PARTY,False,153,294308,20210113,,OTHER,VERMONT,3,2,1941.0,59.0,False,8410106.0,5893536.0,1662906.0,44764.0,553078.0,9458.0,246364.0,7639518.0,770588.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2000,VERMONT,VT,50,13,6,"HARRIS, JAMES",SOCIALIST WORKERS,False,70,294308,20210113,,OTHER,VERMONT,3,2,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,609618.0,33946.0,113603.0,56798.0,175916.0,151661.0,77694.0,147549.0,327196.0,134873.0,298769.0,310849.0,3296.0,2352.0,412.0,762.0,46.0,194693.0,139660.0,0.0,17550.0,17826.0,2555.0,9122.0
2004,VERMONT,VT,50,13,6,"KERRY, JOHN",DEMOCRAT,False,184067,312309,20210113,,DEMOCRAT,VERMONT,3,0,,,True,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,619920.0,33044.0,108024.0,63919.0,161932.0,172742.0,80259.0,141068.0,327149.0,151703.0,304840.0,315080.0,13324.0,10302.0,1060.0,102.0,-1012.0,193930.0,138982.0,0.0,9822.0,17269.0,2493.0,9046.0
2004,VERMONT,VT,50,13,6,"BUSH, GEORGE W.",REPUBLICAN,False,121180,312309,20210113,,REPUBLICAN,VERMONT,3,1,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,619920.0,33044.0,108024.0,63919.0,161932.0,172742.0,80259.0,141068.0,327149.0,151703.0,304840.0,315080.0,13324.0,10302.0,1060.0,102.0,-1012.0,193930.0,138982.0,0.0,9822.0,17269.0,2493.0,9046.0
2004,VERMONT,VT,50,13,6,"NADER, RALPH",INDEPENDENT,False,4494,312309,20210113,,OTHER,VERMONT,3,2,1934.0,70.0,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,619920.0,33044.0,108024.0,63919.0,161932.0,172742.0,80259.0,141068.0,327149.0,151703.0,304840.0,315080.0,13324.0,10302.0,1060.0,102.0,-1012.0,193930.0,138982.0,0.0,9822.0,17269.0,2493.0,9046.0
2004,VERMONT,VT,50,13,6,"BADNARIK, MICHAEL",LIBERTARIAN,False,1102,312309,20210113,,LIBERTARIAN,VERMONT,3,3,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,619920.0,33044.0,108024.0,63919.0,161932.0,172742.0,80259.0,141068.0,327149.0,151703.0,304840.0,315080.0,13324.0,10302.0,1060.0,102.0,-1012.0,193930.0,138982.0,0.0,9822.0,17269.0,2493.0,9046.0
2004,VERMONT,VT,50,13,6,OTHER,,True,957,312309,20210113,,OTHER,VERMONT,3,2,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,619920.0,33044.0,108024.0,63919.0,161932.0,172742.0,80259.0,141068.0,327149.0,151703.0,304840.0,315080.0,13324.0,10302.0,1060.0,102.0,-1012.0,193930.0,138982.0,0.0,9822.0,17269.0,2493.0,9046.0
2004,VERMONT,VT,50,13,6,"PARKER, JOHN",LIBERTY UNION PARTY,False,265,312309,20210113,,OTHER,VERMONT,3,2,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,619920.0,33044.0,108024.0,63919.0,161932.0,172742.0,80259.0,141068.0,327149.0,151703.0,304840.0,315080.0,13324.0,10302.0,1060.0,102.0,-1012.0,193930.0,138982.0,0.0,9822.0,17269.0,2493.0,9046.0
2004,VERMONT,VT,50,13,6,"CALERO, ROGER",SOCIALIST WORKERS,False,244,312309,20210113,,OTHER,VERMONT,3,2,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,619920.0,33044.0,108024.0,63919.0,161932.0,172742.0,80259.0,141068.0,327149.0,151703.0,304840.0,315080.0,13324.0,10302.0,1060.0,102.0,-1012.0,193930.0,138982.0,0.0,9822.0,17269.0,2493.0,9046.0
2008,VERMONT,VT,50,13,6,"OBAMA, BARACK H.",DEMOCRAT,False,219262,325046,20210113,,DEMOCRAT,VERMONT,3,0,,,True,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,624151.0,32344.0,100256.0,65116.0,151259.0,187934.0,87242.0,132600.0,319882.0,171669.0,307429.0,316722.0,13014.0,10166.0,834.0,-2472.0,-32.0,188647.0,133688.0,0.0,9084.0,8380.0,2451.0,9162.0
2008,VERMONT,VT,50,13,6,"MCCAIN, JOHN",REPUBLICAN,False,98974,325046,20210113,,REPUBLICAN,VERMONT,3,1,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,624151.0,32344.0,100256.0,65116.0,151259.0,187934.0,87242.0,132600.0,319882.0,171669.0,307429.0,316722.0,13014.0,10166.0,834.0,-2472.0,-32.0,188647.0,133688.0,0.0,9084.0,8380.0,2451.0,9162.0
2008,VERMONT,VT,50,13,6,"NADER, RALPH",INDEPENDENT,False,3339,325046,20210113,,OTHER,VERMONT,3,2,1934.0,74.0,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,624151.0,32344.0,100256.0,65116.0,151259.0,187934.0,87242.0,132600.0,319882.0,171669.0,307429.0,316722.0,13014.0,10166.0,834.0,-2472.0,-32.0,188647.0,133688.0,0.0,9084.0,8380.0,2451.0,9162.0
2008,VERMONT,VT,50,13,6,,,True,1464,325046,20210113,,OTHER,VERMONT,3,2,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,624151.0,32344.0,100256.0,65116.0,151259.0,187934.0,87242.0,132600.0,319882.0,171669.0,307429.0,316722.0,13014.0,10166.0,834.0,-2472.0,-32.0,188647.0,133688.0,0.0,9084.0,8380.0,2451.0,9162.0
2008,VERMONT,VT,50,13,6,"BARR, BOB",LIBERTARIAN,False,1067,325046,20210113,,LIBERTARIAN,VERMONT,3,3,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,624151.0,32344.0,100256.0,65116.0,151259.0,187934.0,87242.0,132600.0,319882.0,171669.0,307429.0,316722.0,13014.0,10166.0,834.0,-2472.0,-32.0,188647.0,133688.0,0.0,9084.0,8380.0,2451.0,9162.0
2008,VERMONT,VT,50,13,6,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,500,325046,20210113,,OTHER,VERMONT,3,2,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,624151.0,32344.0,100256.0,65116.0,151259.0,187934.0,87242.0,132600.0,319882.0,171669.0,307429.0,316722.0,13014.0,10166.0,834.0,-2472.0,-32.0,188647.0,133688.0,0.0,9084.0,8380.0,2451.0,9162.0
2008,VERMONT,VT,50,13,6,"CALERO, ROGER",SOCIALIST WORKERS,False,150,325046,20210113,,OTHER,VERMONT,3,2,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,624151.0,32344.0,100256.0,65116.0,151259.0,187934.0,87242.0,132600.0,319882.0,171669.0,307429.0,316722.0,13014.0,10166.0,834.0,-2472.0,-32.0,188647.0,133688.0,0.0,9084.0,8380.0,2451.0,9162.0
2008,VERMONT,VT,50,13,6,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,149,325046,20210113,,OTHER,VERMONT,3,2,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,624151.0,32344.0,100256.0,65116.0,151259.0,187934.0,87242.0,132600.0,319882.0,171669.0,307429.0,316722.0,13014.0,10166.0,834.0,-2472.0,-32.0,188647.0,133688.0,0.0,9084.0,8380.0,2451.0,9162.0
2008,VERMONT,VT,50,13,6,"MOORE, BRIAN",LIBERTY UNION PARTY,False,141,325046,20210113,,OTHER,VERMONT,3,2,,,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,624151.0,32344.0,100256.0,65116.0,151259.0,187934.0,87242.0,132600.0,319882.0,171669.0,307429.0,316722.0,13014.0,10166.0,834.0,-2472.0,-32.0,188647.0,133688.0,0.0,9084.0,8380.0,2451.0,9162.0
2012,VERMONT,VT,50,13,6,"OBAMA, BARACK H.",DEMOCRAT,False,199239,299290,20210113,,DEMOCRAT,VERMONT,3,0,,,True,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,626090.0,30984.0,93902.0,66557.0,144989.0,191537.0,98121.0,124886.0,308837.0,192367.0,308870.0,317491.0,12176.0,10918.0,674.0,-3508.0,-96.0,186829.0,132837.0,571.0,8695.0,8060.0,2437.0,9306.0
2012,VERMONT,VT,50,13,6,"ROMNEY, MITT",REPUBLICAN,False,92698,299290,20210113,,REPUBLICAN,VERMONT,3,1,1947.0,65.0,False,572751.0,565268.0,2220.0,1619.0,3644.0,0.0,0.0,569164.0,3587.0,626090.0,30984.0,93902.0,66557.0,144989.0,191537.0,98121.0,124886.0,308837.0,192367.0,308870.0,317491.0,12176.0,10918.0,674.0,-3508.0,-96.0,186829.0,132837.0,571.0,8695.0,8060.0,2437.0,9306.0
